,PassengerId,Cabin,Transported
940,1002_02,F/187/S,0
941,1002_03,F/187/S,1
942,1004_01,A/11/S,1
943,1005_01,G/156/S,0
944,1006_01,E/74/S,0
945,1006_02,E/74/S,1
946,1006_03,,1
947,1008_01,C/39/S,1
948,1008_02,C/39/S,1
949,1011_01,,0
950,1011_02,G/148/P,0
951,1012_01,G/149/P,1
952,1013_01,G/158/S,0
953,1014_01,F/207/P,1
954,1015_01,F/189/S,0
955,1017_01,F/190/S,0
956,1018_01,G/150/P,1
957,1019_01,F/191/S,1
958,1020_01,F/208/P,1
959,1022_01,,0
960,1024_01,F/209/P,0
961,1024_02,G/152/P,1
962,1024_03,G/152/P,0
963,1024_04,G/152/P,0
964,1025_01,F/210/P,0
965,1026_01,G/159/S,0
966,1027_01,F/211/P,1
967,1027_02,F/211/P,0
968,1027_03,F/211/P,0
969,1027_04,F/211/P,1
970,1029_01,F/212/P,1
971,1030_01,F/213/P,0
972,1031_01,F/194/S,0
973,1032_01,G/153/P,0
974,1033_01,G/154/P,1
975,1034_01,G/155/P,0
976,1035_01,F/214/P,1
977,1036_01,G/161/S,1
978,1038_01,G/163/S,0
979,1040_01,G/164/S,1
980,1041_01,,1
981,1043_01,F/215/P,0
982,1045_01,C/38/P,0
983,1045_02,C/38/P,0
984,1046_01,F/196/S,0
985,1047_01,G/156/P,1
986,1048_01,F/216/P,1
987,1049_01,F/217/P,1
988,1049_02,F/217/P,1
989,1051_01,F/197/S,0
990,1052_01,F/198/S,0
991,1053_01,F/199/S,0
992,1054_01,F/200/S,1
993,1056_01,F/218/P,1
994,1056_02,F/218/P,1
995,1057_01,C/39/P,1
996,1058_01,F/201/S,0
997,1060_01,G/166/S,0
998,1062_01,F/219/P,0
999,1063_01,B/38/P,1
1000,1063_02,B/38/P,1
1001,1065_01,F/202/S,1
1002,1066_01,F/220/P,1
1003,1068_01,G/167/S,0
1004,1071_01,T/0/P,0
1005,1075_01,B/41/S,1
1006,1075_02,B/41/S,1
1007,1076_01,G/161/P,0
1008,1077_01,G/162/P,0
1009,1078_01,E/60/P,0
1010,1079_01,G/163/P,0
1011,1080_01,F/204/S,0
1012,1082_01,F/205/S,0
1013,1083_01,F/206/S,1
1014,1083_02,F/206/S,1
1015,1083_03,F/206/S,1
1016,1084_01,F/207/S,0
1017,1085_01,G/165/P,0
1018,1086_01,G/166/P,1
1019,1086_02,G/166/P,0
1020,1086_03,G/166/P,0
1021,1086_04,E/61/P,1
1022,1086_05,G/166/P,1
1023,1088_01,G/169/S,0
1024,1089_01,D/41/P,1
1025,1089_02,D/41/P,0
1026,1091_01,F/223/P,1
1027,1093_01,D/42/P,1
1028,1094_01,F/224/P,0
1029,1095_01,,1
1030,1096_01,G/170/S,0
1031,1097_01,E/76/S,1
1032,1099_01,F/225/P,0
1033,1100_01,F/226/P,0
1034,1100_02,F/226/P,1
1035,1100_03,F/226/P,0
1036,1100_04,E/62/P,0
1037,1102_01,F/227/P,0
1038,1105_01,F/208/S,0
1039,1108_01,F/211/S,0
1040,1108_02,F/211/S,1
1041,1110_01,C/42/S,0
1042,1110_02,C/42/S,1
1043,1112_01,B/39/P,1
1044,1113_01,E/78/S,1
1045,1114_01,E/79/S,0
1046,1114_02,E/79/S,0
1047,1115_01,G/173/S,1
1048,1116_01,G/174/S,1
1049,1116_02,,1
1050,1116_03,G/174/S,1
1051,1117_01,E/63/P,0
1052,1121_01,F/229/P,1
1053,1123_01,B/40/P,0
1054,1127_01,B/43/S,1
1055,1129_01,E/80/S,0
1056,1130_01,E/81/S,0
1057,1130_02,D/38/S,1
1058,1132_01,,0
1059,1133_01,E/64/P,1
1060,1134_01,,1
1061,1136_01,G/175/S,1
1062,1140_01,B/46/S,1
1063,1140_02,B/46/S,1
1064,1140_03,B/46/S,1
1065,1141_01,G/176/S,1
1066,1142_01,G/173/P,1
1067,1144_01,G/177/S,1
1068,1144_02,F/217/S,0
1069,1144_03,G/177/S,0
1070,1146_01,F/232/P,0
1071,1147_01,B/42/P,1
1072,1148_01,C/42/P,1
1073,1148_02,C/42/P,0
1074,1148_03,C/42/P,0
1075,1148_04,,1
1076,1148_05,C/42/P,1
1077,1148_06,C/42/P,1
1078,1148_07,C/42/P,0
1079,1149_01,G/178/S,1
1080,1149_02,G/178/S,0
1081,1149_03,G/178/S,0
1082,1149_04,G/178/S,0
1083,1149_05,G/178/S,0
1084,1150_01,G/179/S,0
1085,1152_01,F/218/S,0
1086,1153_01,G/174/P,1
1087,1154_01,B/43/P,1
1088,1154_02,B/43/P,1
1089,1154_03,B/43/P,1
1090,1155_01,F/233/P,0
1091,1155_02,G/175/P,1
1092,1156_01,B/47/S,0
1093,1156_02,B/47/S,1
1094,1161_01,B/48/S,1
1095,1161_02,B/48/S,0
1096,1162_01,C/45/S,1
1097,1163_01,F/235/P,1
1098,1165_01,B/44/P,0
1099,1165_02,B/44/P,0
1100,1165_03,B/44/P,1
1101,1165_04,B/44/P,1
1102,1166_01,C/43/P,0
1103,1167_01,F/236/P,1
1104,1168_01,E/69/P,0
1105,1169_01,F/221/S,0
1106,1170_01,E/83/S,0
1107,1173_01,G/182/S,1
1108,1174_01,G/176/P,1
1109,1175_01,F/223/S,1
1110,1177_01,C/44/P,1
1111,1178_01,F/224/S,0
1112,1179_01,B/49/S,1
1113,1180_01,F/225/S,0
1114,1182_01,F/237/P,1
1115,1182_02,E/70/P,1
1116,1182_03,F/237/P,1
1117,1185_01,E/71/P,0
1118,1186_01,G/183/S,1
1119,1186_02,G/183/S,0
1120,1186_03,G/183/S,0
1121,1186_04,F/227/S,1
1122,1186_05,G/183/S,0
1123,1187_01,F/228/S,0
1124,1187_02,G/184/S,0
1125,1187_03,G/184/S,0
1126,1188_01,C/46/P,0
1127,1190_01,E/72/P,1
1128,1191_01,F/229/S,0
1129,1192_01,F/238/P,0
1130,1193_01,B/50/S,1
1131,1193_02,B/50/S,1
1132,1195_01,F/239/P,1
1133,1197_01,B/45/P,0
1134,1198_01,,1
1135,1199_01,E/73/P,0
1136,1203_01,B/51/S,0
1137,1206_01,F/241/P,0
1138,1208_01,G/178/P,0
1139,1210_01,G/179/P,1
1140,1210_02,G/179/P,0
1141,1211_01,G/186/S,0
1142,1211_02,G/186/S,0
1143,1211_03,G/186/S,1
1144,1211_04,G/186/S,0
1145,1211_05,F/232/S,1
1146,1211_06,G/186/S,0
1147,1211_07,G/186/S,1
1148,1212_01,G/180/P,0
1149,1213_01,F/242/P,1
1150,1214_01,G/181/P,1
1151,1215_01,G/187/S,1
1152,1216_01,G/182/P,1
1153,1218_01,F/243/P,0
1154,1220_01,E/76/P,0
1155,1221_01,G/188/S,0
1156,1221_02,E/87/S,0
1157,1222_01,G/183/P,0
1158,1223_01,C/48/S,1
1159,1225_01,F/244/P,1
1160,1228_01,,1
1161,1228_02,E/89/S,1
1162,1229_01,F/245/P,1
1163,1230_01,G/189/S,0
1164,1231_01,E/77/P,0
1165,1232_01,C/49/S,1
1166,1232_02,C/49/S,0
1167,1233_01,G/184/P,1
1168,1234_01,F/236/S,1
1169,1235_01,F/237/S,1
1170,1236_01,F/246/P,0
1171,1238_01,C/50/S,1
1172,1238_02,B/53/S,1
1173,1239_01,E/78/P,1
1174,1240_01,F/238/S,1
1175,1242_01,C/48/P,1
1176,1243_01,A/9/P,0
1177,1243_02,A/9/P,0
1178,1246_01,G/185/P,0
1179,1248_01,F/239/S,1
1180,1250_01,F/240/S,0
1181,1254_01,D/44/S,0
1182,1254_02,F/241/S,0
1183,1255_01,F/242/S,1
1184,1255_02,F/242/S,1
1185,1256_01,E/92/S,0
1186,1258_01,A/10/P,0
1187,1259_01,F/243/S,0
1188,1260_01,G/186/P,1
1189,1261_01,C/49/P,0
1190,1263_01,F/244/S,0
1191,1264_01,E/79/P,0
1192,1267_01,G/191/S,1
1193,1269_01,E/80/P,0
1194,1271_01,G/189/P,0
1195,1273_01,F/246/S,0
1196,1274_01,F/254/P,0
1197,1278_01,G/190/P,0
1198,1279_01,C/50/P,1
1199,1280_01,F/257/P,1
1200,1281_01,G/193/S,0
1201,1282_01,G/191/P,0
1202,1283_01,G/194/S,0
1203,1284_01,F/247/S,1
1204,1285_01,F/258/P,0
1205,1286_01,F/248/S,1
1206,1287_01,F/259/P,1
1207,1287_02,F/259/P,1
1208,1287_03,F/259/P,0
1209,1288_01,G/192/P,0
1210,1289_01,G/195/S,0
1211,1289_02,G/195/S,0
1212,1291_01,F/260/P,0
1213,1292_01,B/55/S,1
1214,1292_02,B/55/S,1
1215,1293_01,F/261/P,0
1216,1294_01,A/14/S,1
1217,1294_02,A/14/S,1
1218,1294_03,A/14/S,0
1219,1295_01,,0
1220,1299_01,F/250/S,1
1221,1300_01,F/251/S,0
1222,1302_01,D/45/S,1
1223,1304_01,E/82/P,1
1224,1304_02,E/82/P,0
1225,1304_03,E/82/P,0
1226,1304_04,E/82/P,1
1227,1304_05,E/82/P,0
1228,1304_06,E/82/P,1
1229,1306_01,B/56/S,1
1230,1306_02,B/56/S,1
1231,1307_01,G/193/P,0
1232,1308_01,,1
1233,1308_02,E/94/S,0
1234,1308_03,E/94/S,0
1235,1308_04,E/94/S,1
1236,1309_01,F/264/P,1
1237,1310_01,C/52/S,0
1238,1311_01,F/265/P,1
1239,1311_02,F/265/P,0
1240,1311_03,D/43/P,0
1241,1312_01,G/194/P,1
1242,1316_01,E/95/S,1
1243,1316_02,E/95/S,0
1244,1317_01,F/266/P,0
1245,1322_01,G/196/P,1
1246,1323_01,F/267/P,1
1247,1324_01,G/199/S,0
1248,1324_02,G/199/S,0
1249,1324_03,G/199/S,1
1250,1325_01,E/97/S,1
1251,1325_02,E/97/S,0
1252,1325_03,E/97/S,1
1253,1326_01,F/257/S,0
1254,1326_02,F/257/S,0
1255,1328_01,G/198/P,0
1256,1330_01,D/46/S,0
1257,1330_02,D/46/S,1
1258,1331_01,G/200/S,1
1259,1332_01,E/98/S,0
1260,1333_01,F/269/P,0
1261,1335_01,G/199/P,0
1262,1336_01,G/201/S,1
1263,1337_01,F/258/S,0
1264,1340_01,G/203/S,0
1265,1342_01,G/200/P,0
1266,1345_01,F/260/S,0
1267,1347_01,F/271/P,1
1268,1348_01,B/57/S,0
1269,1348_02,B/57/S,1
1270,1350_01,G/206/S,1
1271,1350_02,F/261/S,0
1272,1350_03,G/206/S,0
1273,1350_04,G/206/S,0
1274,1351_01,G/202/P,0
1275,1352_01,F/272/P,0
1276,1353_01,F/262/S,1
1277,1353_02,F/262/S,0
1278,1353_03,F/262/S,1
1279,1353_04,F/262/S,1
1280,1355_01,G/203/P,1
1281,1356_01,G/207/S,0
1282,1357_01,D/48/S,1
1283,1360_01,E/100/S,1
1284,1362_01,F/265/S,0
1285,1365_01,B/58/S,0
1286,1365_02,B/58/S,1
1287,1366_01,G/206/P,1
1288,1368_01,G/208/P,0
1289,1370_01,E/102/S,0
1290,1371_01,D/44/P,0
1291,1375_01,G/208/S,0
1292,1375_02,F/267/S,0
1293,1376_01,G/211/P,0
1294,1377_01,C/52/P,1
1295,1378_01,G/212/P,0
1296,1378_02,F/275/P,1
1297,1379_01,F/268/S,0
1298,1380_01,C/53/S,0
1299,1381_01,G/209/S,1
1300,1382_01,E/104/S,0
1301,1383_01,D/49/S,1
1302,1384_01,E/105/S,0
1303,1384_02,G/210/S,0
1304,1384_03,F/269/S,1
1305,1384_04,F/269/S,1
1306,1384_05,E/105/S,1
1307,1385_01,G/213/P,0
1308,1386_01,G/214/P,1
1309,1387_01,E/85/P,0
1310,1389_01,G/212/S,1
1311,1390_01,G/215/P,1
1312,1391_01,F/276/P,1
1313,1391_02,F/276/P,0
1314,1391_03,F/276/P,0
1315,1393_01,F/270/S,0
1316,1393_02,F/270/S,0
1317,1395_01,G/214/S,1
1318,1397_01,F/271/S,0
1319,1398_01,G/216/P,1
1320,1399_01,F/272/S,0
1321,1400_01,G/217/P,1
1322,1401_01,G/218/P,0
1323,1402_01,G/215/S,1
1324,1402_02,G/215/S,1
1325,1403_01,E/86/P,0
1326,1404_01,B/60/S,0
1327,1404_02,,0
1328,1406_01,E/106/S,0
1329,1407_01,F/278/P,0
1330,1407_02,F/278/P,1
1331,1408_01,G/216/S,0
1332,1410_01,F/279/P,0
1333,1412_01,G/217/S,0
1334,1413_01,G/218/S,0
1335,1414_01,F/280/P,0
1336,1415_01,D/45/P,1
1337,1416_01,G/219/P,0
1338,1417_01,C/54/S,0
1339,1419_01,F/273/S,0
1340,1420_01,E/108/S,0
1341,1421_01,F/274/S,0
1342,1421_02,F/274/S,0
1343,1423_01,B/61/S,1
1344,1423_02,B/61/S,1
1345,1423_03,B/61/S,1
1346,1424_01,B/47/P,1
1347,1424_02,B/47/P,0
1348,1424_03,B/47/P,1
1349,1424_04,B/47/P,1
1350,1424_05,B/47/P,1
1351,1425_01,F/282/P,0
1352,1425_02,G/220/P,1
1353,1425_03,G/220/P,1
1354,1426_01,D/46/P,1
1355,1427_01,F/275/S,1
1356,1427_02,F/275/S,0
1357,1428_01,E/109/S,0
1358,1430_01,F/283/P,0
1359,1431_01,G/221/P,1
1360,1433_01,G/219/S,0
1361,1434_01,G/222/P,0
1362,1434_02,,1
1363,1434_03,G/222/P,0
1364,1435_01,G/223/P,0
1365,1438_01,E/89/P,0
1366,1439_01,F/279/S,0
1367,1439_02,D/52/S,0
1368,1440_01,F/280/S,0
1369,1442_01,G/220/S,1
1370,1443_01,G/225/P,1
1371,1444_01,C/55/S,1
1372,1445_01,G/221/S,1
1373,1447_01,G/227/P,0
1374,1450_01,D/53/S,1
1375,1450_02,D/53/S,0
1376,1451_01,C/56/S,0
1377,1451_02,C/56/S,1
1378,1452_01,C/53/P,0
1379,1452_02,,1
1380,1452_03,C/53/P,0
1381,1452_04,C/53/P,0
1382,1452_05,C/53/P,1
1383,1453_01,G/229/P,0
1384,1453_02,G/229/P,1
1385,1454_01,D/54/S,0
1386,1455_01,B/62/S,1
1387,1455_02,B/62/S,1
1388,1455_03,B/62/S,1
1389,1455_04,B/62/S,1
1390,1455_05,B/62/S,0
1391,1457_01,E/110/S,0
1392,1458_01,G/223/S,0
1393,1460_01,F/285/P,1
1394,1460_02,G/230/P,1
1395,1461_01,G/224/S,0
1396,1462_01,G/231/P,1
1397,1463_01,F/282/S,0
1398,1465_01,G/233/P,0
1399,1467_01,E/111/S,0
1400,1474_01,F/287/P,1
1401,1478_01,F/289/P,0
1402,1478_02,F/289/P,0
1403,1479_01,F/290/P,1
1404,1481_01,E/91/P,0
1405,1484_01,E/93/P,0
1406,1485_01,F/291/P,1
1407,1488_01,E/94/P,1
1408,1489_01,G/229/S,0
1409,1490_01,D/47/P,0
1410,1491_01,G/240/P,1
1411,1491_02,F/292/P,0
1412,1491_03,G/240/P,1
1413,1493_01,F/285/S,0
1414,1498_01,F/295/P,0
1415,1499_01,F/287/S,0
1416,1500_01,G/230/S,0
1417,1500_02,G/230/S,0
1418,1500_03,G/230/S,1
1419,1500_04,G/230/S,1
1420,1500_05,F/288/S,0
1421,1500_06,G/230/S,1
1422,1500_07,G/230/S,1
1423,1501_01,G/243/P,0
1424,1503_01,D/48/P,0
1425,1503_02,D/48/P,0
1426,1506_01,F/298/P,1
1427,1507_01,F/289/S,1
1428,1507_02,F/289/S,0
1429,1507_03,G/231/S,0
1430,1507_04,F/289/S,0
1431,1509_01,E/95/P,0
1432,1510_01,F/291/S,0
1433,1511_01,B/63/S,1
1434,1511_02,B/63/S,1
1435,1511_03,B/63/S,0
1436,1511_04,B/63/S,0
1437,1515_01,F/293/S,0
1438,1520_01,G/235/S,1
1439,1521_01,F/295/S,1
1440,1523_01,B/64/S,1
1441,1523_02,B/64/S,1
1442,1524_01,G/236/S,1
1443,1525_01,F/299/P,1
1444,1526_01,F/300/P,0
1445,1527_01,D/49/P,1
1446,1527_02,D/49/P,1
1447,1528_01,D/50/P,1
1448,1529_01,A/16/S,1
1449,1529_02,A/16/S,1
1450,1531_01,G/237/S,0
1451,1532_01,B/65/S,0
1452,1533_01,G/244/P,0
1453,1536_01,F/297/S,1
1454,1539_01,A/17/S,1
1455,1540_01,C/55/P,0
1456,1540_02,C/55/P,1
1457,1540_03,C/55/P,0
1458,1541_01,F/298/S,1
1459,1542_01,F/299/S,0
1460,1543_01,C/56/P,1
1461,1544_01,G/245/P,0
1462,1545_01,,1
1463,1547_01,F/301/S,0
1464,1548_01,B/50/P,1
1465,1548_02,B/50/P,1
1466,1550_01,C/58/S,0
1467,1550_02,,0
1468,1551_01,E/96/P,1
1469,1552_01,G/240/S,0
1470,1555_01,A/18/S,0
1471,1558_01,G/247/P,0
1472,1560_01,G/242/S,0
1473,1561_01,F/305/P,0
1474,1562_01,F/306/P,0
1475,1564_01,F/303/S,0
1476,1565_01,F/304/S,0
1477,1567_01,B/53/P,1
1478,1568_01,,0
1479,1568_02,G/248/P,1
1480,1569_01,F/308/P,1
1481,1572_01,G/249/P,0
1482,1572_02,F/309/P,0
1483,1573_01,D/56/S,0
1484,1576_01,E/97/P,0
1485,1577_01,F/310/P,1
1486,1578_01,E/98/P,0
1487,1579_01,F/311/P,1
1488,1580_01,G/246/S,0
1489,1580_02,G/246/S,0
1490,1581_01,F/312/P,1
1491,1581_02,,1
1492,1584_01,F/314/P,0
1493,1584_02,G/251/P,0
1494,1585_01,G/252/P,1
1495,1588_01,E/99/P,1
1496,1588_02,E/99/P,1
1497,1590_01,D/57/S,1
1498,1590_02,D/57/S,0
1499,1592_01,C/60/S,1
1500,1592_02,C/60/S,1
1501,1593_01,E/114/S,0
1502,1594_01,G/253/P,1
1503,1595_01,C/57/P,1
1504,1596_01,B/54/P,1
1505,1597_01,G/254/P,1
1506,1599_01,C/58/P,1
1507,1599_02,C/58/P,1
1508,1601_01,G/255/P,0
1509,1602_01,F/307/S,0
1510,1603_01,F/317/P,0
1511,1603_02,G/256/P,1
1512,1603_03,G/256/P,1
1513,1604_01,G/257/P,0
1514,1606_01,E/116/S,1
1515,1608_01,F/319/P,0
1516,1611_01,G/248/S,1
1517,1612_01,E/101/P,1
1518,1612_02,E/101/P,1
1519,1613_01,,0
1520,1614_01,F/321/P,0
1521,1615_01,F/322/P,0
1522,1615_02,G/259/P,1
1523,1615_03,G/259/P,1
1524,1617_01,D/53/P,0
1525,1619_01,G/249/S,1
1526,1621_01,F/308/S,1
1527,1621_02,F/308/S,0
1528,1622_01,F/323/P,1
1529,1624_01,G/250/S,1
1530,1624_02,G/250/S,1
1531,1624_03,G/250/S,1
1532,1625_01,C/59/P,1
1533,1625_02,C/59/P,0
1534,1626_01,F/324/P,0
1535,1628_01,B/71/S,1
1536,1630_01,G/252/S,1
1537,1630_02,G/252/S,0
1538,1630_03,F/309/S,0
1539,1631_01,E/118/S,0
1540,1632_01,C/62/S,1
1541,1633_01,G/261/P,1
1542,1633_02,G/261/P,1
1543,1634_01,G/253/S,0
1544,1635_01,F/325/P,0
1545,1636_01,G/254/S,0
1546,1637_01,G/255/S,1
1547,1638_01,E/119/S,0
1548,1640_01,G/262/P,1
1549,1644_01,F/327/P,0
1550,1645_01,,0
1551,1646_01,G/264/P,1
1552,1647_01,F/328/P,0
1553,1649_01,G/265/P,0
1554,1650_01,G/258/S,1
1555,1651_01,G/266/P,0
1556,1651_02,G/266/P,1
1557,1651_03,G/266/P,1
1558,1653_01,A/19/S,0
1559,1655_01,,0
1560,1655_02,F/310/S,1
1561,1656_01,F/311/S,0
1562,1657_01,G/267/P,0
1563,1658_01,F/312/S,1
1564,1659_01,F/313/S,0
1565,1660_01,E/122/S,0
1566,1661_01,A/20/S,0
1567,1661_02,A/20/S,0
1568,1661_03,A/20/S,1
1569,1661_04,A/20/S,0
1570,1662_01,F/314/S,0
1571,1663_01,G/268/P,1
1572,1666_01,D/59/S,1
1573,1668_01,F/316/S,0
1574,1669_01,F/317/S,0
1575,1669_02,F/317/S,1
1576,1669_03,F/317/S,0
1577,1670_01,G/269/P,0
1578,1670_02,G/269/P,0
1579,1671_01,B/73/S,0
1580,1672_01,F/318/S,0
1581,1673_01,F/330/P,0
1582,1674_01,G/260/S,0
1583,1676_01,G/270/P,0
1584,1677_01,E/103/P,0
1585,1681_01,G/261/S,0
1586,1682_01,F/331/P,1
1587,1685_01,,0
1588,1685_02,G/272/P,0
1589,1685_03,G/272/P,1
1590,1687_01,F/334/P,0
1591,1688_01,E/124/S,0
1592,1688_02,,0
1593,1688_03,G/262/S,1
1594,1690_01,F/335/P,0
1595,1691_01,F/321/S,0
1596,1694_01,G/263/S,1
1597,1695_01,G/264/S,0
1598,1696_01,B/55/P,0
1599,1697_01,G/274/P,0
1600,1698_01,E/125/S,1
1601,1699_01,F/336/P,1
1602,1700_01,B/74/S,1
1603,1700_02,B/74/S,0
1604,1704_01,D/60/S,0
1605,1704_02,D/60/S,1
1606,1705_01,E/126/S,0
1607,1708_01,F/338/P,0
1608,1709_01,F/326/S,0
1609,1709_02,D/61/S,1
1610,1709_03,,0
1611,1709_04,E/127/S,0
1612,1709_05,F/326/S,1
1613,1709_06,D/61/S,0
1614,1709_07,F/326/S,0
1615,1710_01,G/276/P,1
1616,1711_01,F/327/S,0
1617,1712_01,F/339/P,0
1618,1712_02,F/339/P,0
1619,1713_01,G/277/P,0
1620,1714_01,G/265/S,0
1621,1715_01,G/266/S,0
1622,1717_01,E/105/P,1
1623,1717_02,E/105/P,0
1624,1718_01,,1
1625,1719_01,G/278/P,0
1626,1721_01,F/341/P,0
1627,1723_01,E/128/S,0
1628,1724_01,A/21/S,1
1629,1725_01,F/328/S,0
1630,1727_01,F/342/P,1
1631,1727_02,D/54/P,0
1632,1728_01,G/280/P,0
1633,1729_01,F/343/P,1
1634,1730_01,E/106/P,1
1635,1731_01,G/281/P,1
1636,1731_02,G/281/P,1
1637,1733_01,F/344/P,0
1638,1734_01,G/283/P,1
1639,1736_01,G/284/P,0
1640,1738_01,E/129/S,0
1641,1738_02,G/268/S,1
1642,1739_01,G/269/S,1
1643,1740_01,G/270/S,0
1644,1742_01,D/55/P,0
1645,1745_01,E/130/S,0
1646,1746_01,F/331/S,1
1647,1747_01,G/271/S,1
1648,1748_01,G/287/P,0
1649,1748_02,G/287/P,0
1650,1748_03,G/287/P,1
1651,1749_01,G/288/P,0
1652,1752_01,F/333/S,1
1653,1753_01,G/272/S,1
1654,1755_01,G/273/S,0
1655,1757_01,F/334/S,0
1656,1758_01,G/274/S,0
1657,1760_01,F/336/S,0
1658,1761_01,F/347/P,0
1659,1762_01,E/132/S,1
1660,1762_02,G/275/S,0
1661,1763_01,E/133/S,1
1662,1764_01,F/337/S,1
1663,1764_02,E/134/S,0
1664,1766_01,F/338/S,0
1665,1767_01,C/65/S,1
1666,1767_02,C/65/S,1
1667,1767_03,C/65/S,1
1668,1767_04,C/65/S,1
1669,1768_01,G/276/S,0
1670,1769_01,F/339/S,1
1671,1770_01,B/75/S,1
1672,1771_01,G/291/P,1
1673,1772_01,F/348/P,0
1674,1774_01,E/135/S,1
1675,1775_01,G/277/S,1
1676,1776_01,G/278/S,0
1677,1778_01,G/279/S,0
1678,1779_01,F/349/P,1
1679,1781_01,C/66/S,1
1680,1782_01,,0
1681,1782_02,F/341/S,0
1682,1783_01,G/281/S,0
1683,1783_02,G/281/S,0
1684,1785_01,E/107/P,0
1685,1786_01,F/342/S,0
1686,1792_01,F/352/P,0
1687,1796_01,C/67/S,1
1688,1797_01,B/57/P,1
1689,1798_01,E/137/S,0
1690,1799_01,G/295/P,0
1691,1800_01,G/283/S,1
1692,1800_02,G/283/S,0
1693,1800_03,G/283/S,0
1694,1800_04,G/283/S,1
1695,1800_05,G/283/S,1
1696,1802_01,E/109/P,0
1697,1803_01,F/354/P,0
1698,1804_01,F/355/P,1
1699,1805_01,G/284/S,1
1700,1806_01,E/138/S,0
1701,1807_01,B/58/P,0
1702,1808_01,F/346/S,0
1703,1810_01,F/356/P,0
1704,1811_01,G/285/S,1
1705,1811_02,F/347/S,0
1706,1812_01,F/357/P,1
1707,1813_01,F/358/P,0
1708,1816_01,C/68/S,1
1709,1816_02,C/68/S,1
1710,1817_01,F/349/S,0
1711,1818_01,G/297/P,1
1712,1821_01,G/298/P,0
1713,1822_01,G/299/P,1
1714,1823_01,,1
1715,1826_01,F/351/S,0
1716,1827_01,F/352/S,0
1717,1828_01,F/361/P,1
1718,1829_01,D/56/P,1
1719,1829_02,D/56/P,1
1720,1829_03,D/56/P,1
1721,1829_04,D/56/P,1
1722,1829_05,D/56/P,1
1723,1829_06,D/56/P,0
1724,1831_01,G/288/S,0
1725,1833_01,C/61/P,0
1726,1834_01,F/354/S,1
1727,1836_01,F/362/P,1
1728,1841_01,F/365/P,0
1729,1843_01,E/112/P,0
1730,1844_01,F/355/S,0
1731,1844_02,G/289/S,1
1732,1844_03,G/289/S,1
1733,1846_01,F/366/P,0
1734,1847_01,G/290/S,0
1735,1848_01,G/291/S,0
1736,1849_01,F/367/P,0
1737,1850_01,F/356/S,0
1738,1850_02,F/356/S,0
1739,1853_01,G/302/P,1
1740,1854_01,A/22/S,1
1741,1855_01,G/303/P,1
1742,1855_02,E/113/P,0
1743,1856_01,F/368/P,1
1744,1857_01,D/63/S,0
1745,1859_01,F/357/S,1
1746,1860_01,A/13/P,0
1747,1860_02,A/13/P,0
1748,1861_01,F/358/S,1
1749,1861_02,F/358/S,0
1750,1863_01,F/370/P,1
1751,1864_01,D/64/S,0
1752,1865_01,G/292/S,0
1753,1865_02,G/292/S,0
1754,1865_03,G/292/S,1
1755,1865_04,G/292/S,0
1756,1865_05,G/292/S,0
1757,1865_06,G/292/S,0
1758,1866_01,F/371/P,0
1759,1868_01,F/372/P,1
1760,1871_01,C/70/S,1
1761,1872_01,E/139/S,0
1762,1873_01,G/293/S,1
1763,1874_01,G/305/P,0
1764,1874_02,F/374/P,0
1765,1877_01,G/306/P,0
1766,1878_01,F/375/P,0
1767,1879_01,D/58/P,0
1768,1880_01,F/376/P,0
1769,1881_01,F/377/P,1
1770,1882_01,C/71/S,1
1771,1882_02,,1
1772,1884_01,E/140/S,0
1773,1886_01,E/141/S,0
1774,1887_01,G/295/S,0
1775,1888_01,F/361/S,1
1776,1889_01,F/378/P,0
1777,1889_02,G/307/P,0
1778,1890_01,G/308/P,0
1779,1891_01,E/142/S,0
1780,1892_01,D/59/P,1
1781,1892_02,,1
1782,1892_03,D/59/P,0
1783,1897_01,C/72/S,1
1784,1897_02,C/72/S,1
1785,1898_01,G/296/S,0
1786,1899_01,G/297/S,0
1787,1901_01,A/14/P,1
1788,1901_02,A/14/P,1
1789,1902_01,G/298/S,0
1790,1903_01,G/309/P,0
1791,1905_01,F/364/S,0
1792,1906_01,G/299/S,0
1793,1907_01,D/60/P,0
1794,1908_01,E/115/P,0
1795,1911_01,G/300/S,0
1796,1915_01,E/116/P,0
1797,1916_01,D/61/P,1
1798,1916_02,D/61/P,0
1799,1918_01,A/23/S,0
1800,1918_02,A/23/S,1
1801,1918_03,A/23/S,1
1802,1920_01,E/117/P,0
1803,1922_01,G/303/S,0
1804,1923_01,C/65/P,1
1805,1923_02,C/65/P,1
1806,1925_01,G/304/S,0
1807,1926_01,G/305/S,0
1808,1927_01,D/66/S,0
1809,1928_01,E/144/S,1
1810,1931_01,C/73/S,1
1811,1933_01,E/118/P,1
1812,1935_01,G/307/S,0
1813,1937_01,F/368/S,0
1814,1938_01,F/369/S,1
1815,1939_01,F/385/P,0
1816,1939_02,D/62/P,0
1817,1940_01,F/386/P,0
1818,1941_01,F/370/S,0
1819,1942_01,G/312/P,0
1820,1945_01,E/120/P,0
1821,1946_01,G/313/P,0
1822,1947_01,F/372/S,0
1823,1950_01,F/374/S,0
1824,1952_01,E/121/P,0
1825,1953_01,F/387/P,0
1826,1956_01,D/68/S,0
